PVSYST v6.88
;File;File date;Description
Project;PVPMC_Challenge_1and2.PRJ;10/10/21 17h50;PVPMC_Challenge_1and2;
Geographical Site;ABQ_SAM_CSV_2019.SIT;10/10/21 17h50;ABQ;United States;North_America;;
Meteo data;ABQ_SAM_CSV_2019.MET;10/10/21 17h37;ABQ;;2019;
Simulation variant;PVPMC_Challenge_1and2.VC0;10/10/21 17h53;S1;
Simulation date;;10/10/21 17h54

Simulation:;Hourly values; from 01/01/19; to 31/12/19 

date;GlobInc;GlobEff;EArray;HSol;AzSol;DiffHor;TArray
    ;W/m²;W/m²;W;°;°;W/m²;°C

17/10/19 01:00;0;0;0;0;0;0;0
17/10/19 02:00;0;0;0;0;0;0;0
17/10/19 03:00;0;0;0;0;0;0;0
17/10/19 04:00;0;0;0;0;0;0;0
17/10/19 05:00;0;0;0;0;0;0;0
17/10/19 06:00;14.392;13.849;110.62;4.2135;-75.688;15.798;11.589
17/10/19 07:00;34.011;32.729;338.39;14.122;-67.817;37.2;15.508
17/10/19 08:00;100.71;57.522;646;25.013;-57.147;43.902;18.979
17/10/19 09:00;167.84;123.62;1485.3;34.513;-44.027;46.595;23.585
17/10/19 10:00;215.42;171.33;2087.1;41.721;-27.535;46.296;27.292
17/10/19 11:00;238.58;194.85;2375.7;45.465;-7.6947;46.705;29.788
17/10/19 12:00;234.21;190.37;2309.8;44.854;13.346;45.199;30.74
17/10/19 13:00;202.11;157.86;1888.7;40.051;32.388;42.097;30.768
17/10/19 14:00;146.43;102.04;1177.3;32.11;47.9;38.796;30.26
17/10/19 15:00;73.541;32.559;321.87;22.157;60.251;32.902;28.741
17/10/19 16:00;18.878;18.166;154.77;11;70.428;20.296;28.275
17/10/19 17:00;0;0;0;2.557;76.908;3.8996;0
17/10/19 18:00;0;0;0;0;0;0;0
17/10/19 19:00;0;0;0;0;0;0;0
17/10/19 20:00;0;0;0;0;0;0;0
17/10/19 21:00;0;0;0;0;0;0;0
17/10/19 22:00;0;0;0;0;0;0;0
17/10/19 23:00;0;0;0;0;0;0;0
18/10/19 00:00;0;0;0;0;0;0;0
18/10/19 01:00;0;0;0;0;0;0;0
18/10/19 02:00;0;0;0;0;0;0;0
18/10/19 03:00;0;0;0;0;0;0;0
18/10/19 04:00;0;0;0;0;0;0;0
18/10/19 05:00;0;0;0;0;0;0;0
18/10/19 06:00;12.585;12.111;90.431;4.2334;-75.218;13.703;12.865
18/10/19 07:00;30.586;29.433;295.86;13.926;-67.497;33.301;17.238
18/10/19 08:00;91.826;47.913;520.1;24.785;-56.829;38.597;21.231
18/10/19 09:00;158.78;114.05;1353.4;34.243;-43.725;41.399;25.163
18/10/19 10:00;206.88;162.55;1966;41.403;-27.289;43.304;28.237
18/10/19 11:00;229.68;185.75;2245.4;45.108;-7.5691;43.703;31.315
18/10/19 12:00;225.23;181.31;2177.9;44.487;13.315;43.105;32.65
18/10/19 13:00;193.74;149.59;1767.3;39.703;32.234;41.599;33.176
18/10/19 14:00;138.97;94.945;1081.5;31.793;47.681;39.404;31.843
18/10/19 15:00;67.022;32.39;318.45;21.869;60.004;33.101;30.016
18/10/19 16:00;18.868;18.157;154.19;10.734;70.169;20.296;29.274
18/10/19 17:00;0;0;0;2.502;76.497;3.8996;0
18/10/19 18:00;0;0;0;0;0;0;0
18/10/19 19:00;0;0;0;0;0;0;0
18/10/19 20:00;0;0;0;0;0;0;0
18/10/19 21:00;0;0;0;0;0;0;0
18/10/19 22:00;0;0;0;0;0;0;0
18/10/19 23:00;0;0;0;0;0;0;0
19/10/19 00:00;0;0;0;0;0;0;0
19/10/19 01:00;0;0;0;0;0;0;0
19/10/19 02:00;0;0;0;0;0;0;0
19/10/19 03:00;0;0;0;0;0;0;0
19/10/19 04:00;0;0;0;0;0;0;0
19/10/19 05:00;0;0;0;0;0;0;0
19/10/19 06:00;16.733;16.102;136.67;4.0542;-74.9;18.6;13.454
19/10/19 07:00;37.264;35.859;374.86;13.729;-67.181;41;17.704
19/10/19 08:00;89.043;45.634;493.51;24.556;-56.517;43.304;20.076
19/10/19 09:00;155.41;110.89;1313.4;33.972;-43.43;46.904;24.957
19/10/19 10:00;202.6;158.16;1906.4;41.085;-27.05;47.403;28.63
19/10/19 11:00;225.03;180.76;2184.6;44.753;-7.4494;46.296;30.801
19/10/19 12:00;220.57;176.36;2118.7;44.123;13.281;46.097;32.027
19/10/19 13:00;189.5;145.14;1716;39.358;32.08;45.299;32.281
19/10/19 14:00;134.78;90.392;1026.6;31.479;47.463;41.798;31.266
19/10/19 15:00;61.534;32.664;321.81;21.585;59.759;33.8;29.896
19/10/19 16:00;19.135;18.414;157.11;10.472;69.911;20.605;29.235
19/10/19 17:00;0;0;0;2.4502;76.086;3.7001;0
19/10/19 18:00;0;0;0;0;0;0;0
19/10/19 19:00;0;0;0;0;0;0;0
19/10/19 20:00;0;0;0;0;0;0;0
19/10/19 21:00;0;0;0;0;0;0;0
19/10/19 22:00;0;0;0;0;0;0;0
19/10/19 23:00;0;0;0;0;0;0;0
20/10/19 00:00;0;0;0;0;0;0;0
20/10/19 01:00;0;0;0;0;0;0;0
20/10/19 02:00;0;0;0;0;0;0;0
20/10/19 03:00;0;0;0;0;0;0;0
20/10/19 04:00;0;0;0;0;0;0;0
20/10/19 05:00;0;0;0;0;0;0;0
20/10/19 06:00;13.915;13.391;105.02;3.874;-74.585;15.299;13.423
20/10/19 07:00;33.964;32.683;336.55;13.53;-66.869;37.2;16.688
20/10/19 08:00;89.119;46.714;507.95;24.327;-56.209;51.103;19.555
20/10/19 09:00;160.46;118.19;1412;33.702;-43.141;71.698;24.11
20/10/19 10:00;202.85;158.62;1917.1;40.769;-26.818;59.999;27.893
20/10/19 11:00;222.24;178.03;2149.7;44.4;-7.3356;54.404;30.742
20/10/19 12:00;217.36;172.9;2073.3;43.762;13.244;51.502;32.141
20/10/19 13:00;188.54;144.21;1703.4;39.017;31.925;54.903;32.387
20/10/19 14:00;132.07;88.542;1005;31.168;47.245;49.797;30.806
20/10/19 15:00;59.05;35.471;355.72;21.304;59.514;37.699;29.32
20/10/19 16:00;18.758;18.051;153.32;10.214;69.653;20.196;28.591
20/10/19 17:00;0;0;0;2.2032;75.821;2.603;0
20/10/19 18:00;0;0;0;0;0;0;0
20/10/19 19:00;0;0;0;0;0;0;0
20/10/19 20:00;0;0;0;0;0;0;0
20/10/19 21:00;0;0;0;0;0;0;0
20/10/19 22:00;0;0;0;0;0;0;0
20/10/19 23:00;0;0;0;0;0;0;0
21/10/19 00:00;0;0;0;0;0;0;0
21/10/19 01:00;0;0;0;0;0;0;0
21/10/19 02:00;0;0;0;0;0;0;0
21/10/19 03:00;0;0;0;0;0;0;0
21/10/19 04:00;0;0;0;0;0;0;0
21/10/19 05:00;0;0;0;0;0;0;0
21/10/19 06:00;15.019;14.453;117.51;3.8899;-74.127;16.596;12.422
21/10/19 07:00;38.586;37.131;392.86;13.331;-66.563;42.596;16.01
21/10/19 08:00;82.804;46.267;504.56;24.096;-55.907;51.003;18.217
21/10/19 09:00;148.19;104.13;1232.6;33.431;-42.858;56.698;23.386
21/10/19 10:00;194;149.55;1802.6;40.453;-26.594;56.2;27.341
21/10/19 11:00;216.72;172.45;2079.1;44.05;-7.2276;57.097;30.498
21/10/19 12:00;211.77;167.2;1998.4;43.404;13.204;53.896;32.355
21/10/19 13:00;180.05;135.12;1588.2;38.679;31.77;50.096;32.224
21/10/19 14:00;125.5;80.89;908.53;30.861;47.028;46.595;31.027
21/10/19 15:00;55.721;37.308;377.1;21.026;59.269;40.402;29.748
21/10/19 16:00;22.662;21.808;195.94;9.9597;69.396;24.604;28.921
21/10/19 17:00;0;0;0;2.1583;75.411;3.7998;0
21/10/19 18:00;0;0;0;0;0;0;0
21/10/19 19:00;0;0;0;0;0;0;0
21/10/19 20:00;0;0;0;0;0;0;0
21/10/19 21:00;0;0;0;0;0;0;0
21/10/19 22:00;0;0;0;0;0;0;0
21/10/19 23:00;0;0;0;0;0;0;0
22/10/19 00:00;0;0;0;0;0;0;0
22/10/19 01:00;0;0;0;0;0;0;0
22/10/19 02:00;0;0;0;0;0;0;0
22/10/19 03:00;0;0;0;0;0;0;0
22/10/19 04:00;0;0;0;0;0;0;0
22/10/19 05:00;0;0;0;0;0;0;0
22/10/19 06:00;13.804;13.284;103.82;3.7076;-73.821;15.199;13.269
22/10/19 07:00;36.772;35.385;369.68;13.131;-66.26;40.502;17.107
22/10/19 08:00;78.516;47.421;513.22;23.865;-55.611;52.998;21.643
22/10/19 09:00;142.43;98.823;1159;33.16;-42.582;58.902;24.626
22/10/19 10:00;188.75;144.75;1738.5;40.138;-26.376;61.096;27.638
22/10/19 11:00;211.49;167.65;2019.5;43.701;-7.1255;63.101;30.142
22/10/19 12:00;208.53;165.47;1979.5;43.05;13.162;69.304;31.87
22/10/19 13:00;177.06;133.21;1564.7;38.344;31.615;61.096;32.095
22/10/19 14:00;125.7;82.787;932.81;30.558;46.812;60.099;30.846
22/10/19 15:00;52.215;39.574;404.94;20.752;59.026;52.898;29.262
22/10/19 16:00;25.087;24.141;223.34;9.7091;69.139;27.397;28.268
22/10/19 17:00;0;0;0;1.919;75.148;4.7972;0
22/10/19 18:00;0;0;0;0;0;0;0
22/10/19 19:00;0;0;0;0;0;0;0
22/10/19 20:00;0;0;0;0;0;0;0
22/10/19 21:00;0;0;0;0;0;0;0
22/10/19 22:00;0;0;0;0;0;0;0
22/10/19 23:00;0;0;0;0;0;0;0
23/10/19 00:00;0;0;0;0;0;0;0
23/10/19 01:00;0;0;0;0;0;0;0
23/10/19 02:00;0;0;0;0;0;0;0
23/10/19 03:00;0;0;0;0;0;0;0
23/10/19 04:00;0;0;0;0;0;0;0
23/10/19 05:00;0;0;0;0;0;0;0
23/10/19 06:00;15.997;15.393;128.15;3.7207;-73.372;17.802;13.948
23/10/19 07:00;43.68;42.033;453.41;12.93;-65.963;48.7;16.761
23/10/19 08:00;71.874;47.25;516.08;23.634;-55.321;63.5;18.744
23/10/19 09:00;140.99;98.759;1163.2;32.889;-42.313;69.703;23.361
23/10/19 10:00;184.39;141.6;1707.4;39.824;-26.166;70.601;25.947
23/10/19 11:00;207.42;164.8;2006.2;43.356;-7.0291;74.999;26.632
23/10/19 12:00;201.45;158.54;1919.5;42.699;13.116;70.003;27.389
23/10/19 13:00;168.83;125.67;1493.4;38.014;31.459;61.904;27.283
23/10/19 14:00;116.44;73.709;835.67;30.258;46.596;56.1;25.352
23/10/19 15:00;47.951;39.896;417.61;20.482;58.783;44.8;23.098
23/10/19 16:00;25.409;24.451;232.72;9.4626;68.883;27.796;20.436
23/10/19 17:00;0;0;0;1.8813;74.74;4.5977;0
23/10/19 18:00;0;0;0;0;0;0;0
23/10/19 19:00;0;0;0;0;0;0;0
23/10/19 20:00;0;0;0;0;0;0;0
23/10/19 21:00;0;0;0;0;0;0;0
23/10/19 22:00;0;0;0;0;0;0;0
23/10/19 23:00;0;0;0;0;0;0;0
24/10/19 00:00;0;0;0;0;0;0;0
24/10/19 01:00;0;0;0;0;0;0;0
24/10/19 02:00;0;0;0;0;0;0;0
24/10/19 03:00;0;0;0;0;0;0;0
24/10/19 04:00;0;0;0;0;0;0;0
24/10/19 05:00;0;0;0;0;0;0;0
24/10/19 06:00;28.934;27.842;284.08;3.5365;-73.074;34.897;8.074
24/10/19 07:00;81.882;78.791;940.95;12.728;-65.67;98.397;12.031
24/10/19 08:00;79.241;58.953;673.23;23.402;-55.036;79.896;14.926
24/10/19 09:00;141.71;102.88;1236.6;32.618;-42.05;101.8;18.469
24/10/19 10:00;183.41;139.98;1708.7;39.512;-25.963;75.997;21.973
24/10/19 11:00;217.18;175.53;2152.2;43.013;-6.9384;107.2;25.878
24/10/19 12:00;215.99;181.23;2208.5;42.351;13.068;177.3;28.406
24/10/19 13:00;193.3;157.63;1895.3;37.687;31.302;166;29.293
24/10/19 14:00;116.21;74.11;834.51;29.963;46.38;77.203;27.49
24/10/19 15:00;43.142;39.9;411.58;20.217;58.542;54.704;27.362
24/10/19 16:00;40.864;39.323;403.67;9.2201;68.628;46.396;28.022
24/10/19 17:00;7.5116;7.2267;35.629;1.8473;74.332;7.3005;26.56
24/10/19 18:00;0;0;0;0;0;0;0
24/10/19 19:00;0;0;0;0;0;0;0
24/10/19 20:00;0;0;0;0;0;0;0
24/10/19 21:00;0;0;0;0;0;0;0
24/10/19 22:00;0;0;0;0;0;0;0
24/10/19 23:00;0;0;0;0;0;0;0
25/10/19 00:00;0;0;0;0;0;0;0
25/10/19 01:00;0;0;0;0;0;0;0
25/10/19 02:00;0;0;0;0;0;0;0
25/10/19 03:00;0;0;0;0;0;0;0
25/10/19 04:00;0;0;0;0;0;0;0
25/10/19 05:00;0;0;0;0;0;0;0
25/10/19 06:00;0;0;0;3.547;-72.634;2.9921;0
25/10/19 07:00;22.179;21.343;196.68;12.525;-65.383;23.904;18.76
25/10/19 08:00;96.712;93.063;1093.2;23.169;-54.757;111.1;22.381
25/10/19 09:00;118.82;114.34;1360.9;32.347;-41.794;136.11;24.331
25/10/19 10:00;131.21;126.26;1510.4;39.201;-25.766;150.2;25.438
25/10/19 11:00;197.27;189.82;2319.9;42.672;-6.8535;232.4;28.53
25/10/19 12:00;232.5;223.68;2744.3;42.007;13.017;279;30.7
25/10/19 13:00;215.77;195.81;2381.6;37.364;31.145;256.5;30.617
25/10/19 14:00;89.9;86.509;994.57;29.671;46.165;101.4;26.462
25/10/19 15:00;41.817;40.241;419.07;19.955;58.301;45.703;25.033
25/10/19 16:00;9.0697;8.7279;52.25;8.9818;68.374;9.601;23.238
25/10/19 17:00;0;0;0;1.6202;74.071;0;0
25/10/19 18:00;0;0;0;0;0;0;0
25/10/19 19:00;0;0;0;0;0;0;0
25/10/19 20:00;0;0;0;0;0;0;0
25/10/19 21:00;0;0;0;0;0;0;0
25/10/19 22:00;0;0;0;0;0;0;0
25/10/19 23:00;0;0;0;0;0;0;0
26/10/19 00:00;0;0;0;0;0;0;0
26/10/19 01:00;0;0;0;0;0;0;0
26/10/19 02:00;0;0;0;0;0;0;0
26/10/19 03:00;0;0;0;0;0;0;0
26/10/19 04:00;0;0;0;0;0;0;0
26/10/19 05:00;0;0;0;0;0;0;0
26/10/19 06:00;11.524;11.09;80.138;3.361;-72.345;12.596;-0.344
26/10/19 07:00;68.92;66.319;802.62;12.322;-65.1;80.903;1.2814
26/10/19 08:00;118.03;112.7;1435.5;22.936;-54.483;142.6;2.7081
26/10/19 09:00;106.17;102.17;1291;32.077;-41.545;120.7;2.3794
26/10/19 10:00;54.624;52.564;619.91;38.891;-25.577;60.302;-0.5362
26/10/19 11:00;54.115;52.074;614.22;42.334;-6.7741;59.793;-1.0444
26/10/19 12:00;89.518;86.142;1078.3;41.667;12.963;100.4;-0.0698
26/10/19 13:00;82.09;78.994;981.56;37.045;30.987;91.801;-0.7072
26/10/19 14:00;70.835;68.164;834.92;29.384;45.951;78.896;-1.6173
26/10/19 15:00;65.414;62.947;763.27;19.697;58.06;73.405;-1.5647
26/10/19 16:00;10.45;10.056;68.169;8.7479;68.121;11.097;-4.1123
26/10/19 17:00;0;0;0;1.594;73.665;2.6962;0
26/10/19 18:00;0;0;0;0;0;0;0
26/10/19 19:00;0;0;0;0;0;0;0
26/10/19 20:00;0;0;0;0;0;0;0
26/10/19 21:00;0;0;0;0;0;0;0
26/10/19 22:00;0;0;0;0;0;0;0
26/10/19 23:00;0;0;0;0;0;0;0
27/10/19 00:00;0;0;0;0;0;0;0
27/10/19 01:00;0;0;0;0;0;0;0
27/10/19 02:00;0;0;0;0;0;0;0
27/10/19 03:00;0;0;0;0;0;0;0
27/10/19 04:00;0;0;0;0;0;0;0
27/10/19 05:00;0;0;0;0;0;0;0
27/10/19 06:00;14.002;13.474;109.38;3.369;-71.915;15.503;-3.8058
27/10/19 07:00;69.905;67.266;821.9;12.118;-64.823;82.398;-1.3288
27/10/19 08:00;162.2;156.08;2033;22.703;-54.216;202.1;3.9823
27/10/19 09:00;210.58;202.63;2655.5;31.807;-41.303;258.31;7.8922
27/10/19 10:00;291.27;276.82;3674.9;38.583;-25.395;381.3;9.6723
27/10/19 11:00;338.26;320.63;4249.5;42;-6.7004;445.1;12.75
27/10/19 12:00;265.86;251.8;3305.8;41.33;12.907;329;11.663
27/10/19 13:00;182.76;175.86;2278.8;36.73;30.829;216.1;8.5285
27/10/19 14:00;181.13;174.29;2255.9;29.1;45.737;219.71;8.7034
27/10/19 15:00;116.37;111.97;1409.7;19.444;57.821;139.59;6.3521
27/10/19 16:00;28.617;27.538;284.12;8.5183;67.868;31.696;3.2702
27/10/19 17:00;0;0;0;1.3755;73.406;0.3946;0
27/10/19 18:00;0;0;0;0;0;0;0
27/10/19 19:00;0;0;0;0;0;0;0
27/10/19 20:00;0;0;0;0;0;0;0
27/10/19 21:00;0;0;0;0;0;0;0
27/10/19 22:00;0;0;0;0;0;0;0
27/10/19 23:00;0;0;0;0;0;0;0
28/10/19 00:00;0;0;0;0;0;0;0
28/10/19 01:00;0;0;0;0;0;0;0
28/10/19 02:00;0;0;0;0;0;0;0
28/10/19 03:00;0;0;0;0;0;0;0
28/10/19 04:00;0;0;0;0;0;0;0
28/10/19 05:00;0;0;0;0;0;0;0
28/10/19 06:00;0;0;0;3.1814;-71.636;7.1021;0
28/10/19 07:00;61.077;58.773;698.61;11.914;-64.55;70.8;2.0712
28/10/19 08:00;134.47;128.88;1647;22.47;-53.955;185.7;5.3848
28/10/19 09:00;142.13;120.78;1531.2;31.538;-41.067;176.6;6.2479
28/10/19 10:00;257.95;246.47;3232.5;38.277;-25.219;334.9;11.591
28/10/19 11:00;270.77;239.28;3114;41.668;-6.6322;310.3;13.566
28/10/19 12:00;275.13;250.42;3246.9;40.997;12.847;336.4;15.659
28/10/19 13:00;177.37;148.83;1882.5;36.42;30.671;191.7;12.426
28/10/19 14:00;91.172;53.164;608.55;28.821;45.524;73.104;9.7379
28/10/19 15:00;64.417;61.987;722.16;19.195;57.583;72.296;10.79
28/10/19 16:00;30.337;29.192;299.79;8.2933;67.616;33.8;9.6442
28/10/19 17:00;0;0;0;1.3575;73.002;6.4029;0
28/10/19 18:00;0;0;0;0;0;0;0
28/10/19 19:00;0;0;0;0;0;0;0
28/10/19 20:00;0;0;0;0;0;0;0
28/10/19 21:00;0;0;0;0;0;0;0
28/10/19 22:00;0;0;0;0;0;0;0
28/10/19 23:00;0;0;0;0;0;0;0
29/10/19 00:00;0;0;0;0;0;0;0
29/10/19 01:00;0;0;0;0;0;0;0
29/10/19 02:00;0;0;0;0;0;0;0
29/10/19 03:00;0;0;0;0;0;0;0
29/10/19 04:00;0;0;0;0;0;0;0
29/10/19 05:00;0;0;0;0;0;0;0
29/10/19 06:00;10.9;10.489;72.65;3.1871;-71.215;11.898;3.6042
29/10/19 07:00;31.367;30.184;316.28;11.709;-64.283;34.398;5.3882
29/10/19 08:00;41.906;40.326;443.52;22.236;-53.699;45.698;8.38
29/10/19 09:00;100.55;55.427;636.95;31.27;-40.838;54.205;10.361
29/10/19 10:00;146.42;101.24;1234.9;37.973;-25.051;60.797;13.445
29/10/19 11:00;166.12;120.73;1485.2;41.339;-6.5694;58.902;15.806
29/10/19 12:00;160.18;114.67;1397.7;40.669;12.785;55.601;17.231
29/10/19 13:00;132.14;87.347;1035.7;36.114;30.511;57.696;17.642
29/10/19 14:00;75.595;40.218;429.63;28.547;45.311;42.895;17.404
29/10/19 15:00;32.945;31.703;323.43;18.95;57.345;35.704;17.632
29/10/19 16:00;17.046;16.403;139.06;8.0728;67.366;18.401;16.846
29/10/19 17:00;0;0;0;1.1481;72.744;1.0971;0
29/10/19 18:00;0;0;0;0;0;0;0
29/10/19 19:00;0;0;0;0;0;0;0
29/10/19 20:00;0;0;0;0;0;0;0
29/10/19 21:00;0;0;0;0;0;0;0
29/10/19 22:00;0;0;0;0;0;0;0
29/10/19 23:00;0;0;0;0;0;0;0
30/10/19 00:00;0;0;0;0;0;0;0
30/10/19 01:00;0;0;0;0;0;0;0
30/10/19 02:00;0;0;0;0;0;0;0
30/10/19 03:00;0;0;0;0;0;0;0
30/10/19 04:00;0;0;0;0;0;0;0
30/10/19 05:00;0;0;0;0;0;0;0
30/10/19 06:00;18.046;17.365;154.18;2.9982;-70.946;20.605;6.8292
30/10/19 07:00;56.186;54.067;621.03;11.504;-64.022;64.697;9.4007
30/10/19 08:00;54.355;52.305;592.47;22.003;-53.45;59.999;12.29
30/10/19 09:00;98.726;56.293;640.41;31.002;-40.616;63.899;14.168
30/10/19 10:00;136.6;90.486;1078.7;37.67;-24.89;52.4;17.115
30/10/19 11:00;156.74;110.46;1333.4;41.014;-6.5121;50.904;19.185
30/10/19 12:00;151.09;104.57;1251.6;40.344;12.72;47.802;20.214
30/10/19 13:00;119.83;72.95;839.82;35.812;30.352;43.005;20.515
30/10/19 14:00;66.619;35.625;369.51;28.277;45.099;36.702;19.718
30/10/19 15:00;29.353;28.246;279.18;18.71;57.108;31.695;19.616
30/10/19 16:00;18.005;17.326;149.17;7.857;67.116;19.498;19.021
30/10/19 17:00;0;0;0;1.1385;72.343;1.5957;0
30/10/19 18:00;0;0;0;0;0;0;0
30/10/19 19:00;0;0;0;0;0;0;0
30/10/19 20:00;0;0;0;0;0;0;0
30/10/19 21:00;0;0;0;0;0;0;0
30/10/19 22:00;0;0;0;0;0;0;0
30/10/19 23:00;0;0;0;0;0;0;0
31/10/19 00:00;0;0;0;0;0;0;0
31/10/19 01:00;0;0;0;0;0;0;0
31/10/19 02:00;0;0;0;0;0;0;0
31/10/19 03:00;0;0;0;0;0;0;0
31/10/19 04:00;0;0;0;0;0;0;0
31/10/19 05:00;0;0;0;0;0;0;0
31/10/19 06:00;9.8387;9.4678;60.774;3.0018;-70.535;10.701;7.5857
31/10/19 07:00;29.167;28.067;284.69;11.299;-63.766;31.905;10.734
31/10/19 08:00;38.354;36.908;393.52;21.77;-53.207;41.698;13.25
31/10/19 09:00;86.908;44.811;491.02;30.736;-40.401;48.7;15.2
31/10/19 10:00;129.52;82.87;973.87;37.37;-24.735;49.398;18.642
31/10/19 11:00;152.33;105.69;1261.2;40.692;-6.4602;52.499;21.408
31/10/19 12:00;192.27;148.48;1805.7;40.024;12.652;159.8;24.531
31/10/19 13:00;139.21;106.29;1257.5;35.515;30.191;142.4;24.117
31/10/19 14:00;66.356;40.595;425.52;28.011;44.888;43.703;23.574
31/10/19 15:00;35.851;34.5;350.94;18.475;56.873;38.996;23.72
31/10/19 16:00;39.309;37.826;391.66;7.646;66.867;45.199;23.502
31/10/19 17:00;0;0;0;0.9385;72.088;2.603;0
31/10/19 18:00;0;0;0;0;0;0;0
31/10/19 19:00;0;0;0;0;0;0;0
31/10/19 20:00;0;0;0;0;0;0;0
31/10/19 21:00;0;0;0;0;0;0;0
31/10/19 22:00;0;0;0;0;0;0;0
31/10/19 23:00;0;0;0;0;0;0;0
01/11/19 00:00;0;0;0;0;0;0;0
01/11/19 01:00;0;0;0;0;0;0;0
01/11/19 02:00;0;0;0;0;0;0;0
01/11/19 03:00;0;0;0;0;0;0;0
01/11/19 04:00;0;0;0;0;0;0;0
01/11/19 05:00;0;0;0;0;0;0;0
01/11/19 06:00;22.192;21.354;199.75;2.8117;-70.277;26.2;13.618
01/11/19 07:00;71.331;68.637;796.58;11.093;-63.515;85.302;15.909
01/11/19 08:00;146.9;141.35;1739.3;21.537;-52.97;181;19.785
01/11/19 09:00;147.58;119.4;1449.4;30.47;-40.193;180.8;19.58
01/11/19 10:00;163.3;140.02;1709.7;37.072;-24.587;199.1;21.884
01/11/19 11:00;194.57;171.16;2111.3;40.373;-6.4136;239.5;23.488
01/11/19 12:00;216.99;201.35;2498;39.708;12.582;267.6;25.239
01/11/19 13:00;196.52;177.74;2187.9;35.222;30.031;254.4;24.964
01/11/19 14:00;73.718;53.824;593.5;27.751;44.677;75.199;21.678
01/11/19 15:00;32.494;31.269;314.26;18.244;56.638;35.196;21.368
01/11/19 16:00;17.634;16.969;144.25;7.4398;66.62;19.099;20.587
01/11/19 17:00;0;0;0;0.9377;71.689;0;0
01/11/19 18:00;0;0;0;0;0;0;0
01/11/19 19:00;0;0;0;0;0;0;0
01/11/19 20:00;0;0;0;0;0;0;0
01/11/19 21:00;0;0;0;0;0;0;0
01/11/19 22:00;0;0;0;0;0;0;0
01/11/19 23:00;0;0;0;0;0;0;0
02/11/19 00:00;0;0;0;0;0;0;0
02/11/19 01:00;0;0;0;0;0;0;0
02/11/19 02:00;0;0;0;0;0;0;0
02/11/19 03:00;0;0;0;0;0;0;0
02/11/19 04:00;0;0;0;0;0;0;0
02/11/19 05:00;0;0;0;0;0;0;0
02/11/19 06:00;10.146;9.7633;64.067;2.6213;-70.024;11.1;9.7365
02/11/19 07:00;27.579;26.538;264.36;10.887;-63.27;30.099;12.269
02/11/19 08:00;35.521;34.181;357.94;21.304;-52.74;38.497;14.251
02/11/19 09:00;73.031;41.341;446.71;30.205;-39.991;44.102;15.353
02/11/19 10:00;117.61;70.791;817.12;36.776;-24.446;48.5;18.673
02/11/19 11:00;145.96;100.38;1192.8;40.058;-6.3722;64.497;21.194
02/11/19 12:00;159.69;116.02;1387.6;39.397;12.509;97.698;23.299
02/11/19 13:00;131.69;88.901;1033.4;34.935;29.869;109.9;24.083
02/11/19 14:00;81.537;66.756;750.04;27.495;44.466;94.597;24.526
02/11/19 15:00;77.182;74.269;845.53;18.019;56.405;88.304;24.401
02/11/19 16:00;26.133;25.147;239.73;7.2385;66.373;29.002;22.192
02/11/19 17:00;0;0;0;0.7472;71.436;1.5957;0
02/11/19 18:00;0;0;0;0;0;0;0
02/11/19 19:00;0;0;0;0;0;0;0
02/11/19 20:00;0;0;0;0;0;0;0
02/11/19 21:00;0;0;0;0;0;0;0
02/11/19 22:00;0;0;0;0;0;0;0
02/11/19 23:00;0;0;0;0;0;0;0
03/11/19 00:00;0;0;0;0;0;0;0
03/11/19 01:00;0;0;0;0;0;0;0
03/11/19 02:00;0;0;0;0;0;0;0
03/11/19 03:00;0;0;0;0;0;0;0
03/11/19 04:00;0;0;0;0;0;0;0
03/11/19 05:00;0;0;0;0;0;0;0
03/11/19 06:00;11.851;11.404;82.604;2.6225;-69.629;13.103;9.7185
03/11/19 07:00;63.14;60.756;701.34;10.681;-63.031;74.401;12.838
03/11/19 08:00;161.22;155.13;1932.2;21.072;-52.515;203.8;18.266
03/11/19 09:00;216.07;203.17;2548.6;29.942;-39.797;298.7;22.007
03/11/19 10:00;128.98;86.248;1014.1;36.483;-24.312;99.404;19.757
03/11/19 11:00;153.45;107.82;1282.1;39.747;-6.336;84.603;23
03/11/19 12:00;179.13;141.3;1706;39.09;12.433;184.3;25.504
03/11/19 13:00;161.97;125.77;1501.6;34.652;29.708;187.3;25.912
03/11/19 14:00;65.018;55.074;604.61;27.244;44.257;78.799;23.917
03/11/19 15:00;31.503;30.315;300.67;17.798;56.172;34.099;23.385
03/11/19 16:00;16.281;15.667;128.59;7.0422;66.128;17.603;22.489
03/11/19 17:00;0;0;0;0.7555;71.04;0;0
03/11/19 18:00;0;0;0;0;0;0;0
03/11/19 19:00;0;0;0;0;0;0;0
03/11/19 20:00;0;0;0;0;0;0;0
03/11/19 21:00;0;0;0;0;0;0;0
03/11/19 22:00;0;0;0;0;0;0;0
03/11/19 23:00;0;0;0;0;0;0;0
04/11/19 00:00;0;0;0;0;0;0;0
04/11/19 01:00;0;0;0;0;0;0;0
04/11/19 02:00;0;0;0;0;0;0;0
04/11/19 03:00;0;0;0;0;0;0;0
04/11/19 04:00;0;0;0;0;0;0;0
04/11/19 05:00;0;0;0;0;0;0;0
04/11/19 06:00;14.19;13.655;108.57;2.4314;-69.387;15.997;11.233
